title,author,source,description,content,pub_date,url,photo_url,combined_text,tokens,lems,keywords
John Lancaster Gives Chennai Turbo Riders Fourth Win On Day 1 Of Indian Racing Festival Round 4,NDTV Sports Desk,NDTV News,Chennai Turbo Riders continued their relentless assault on the championship by clinching their fourth win of the season through veteran Britisher Jon Lancaster as the Round 4 of the Indian Racing League,Chennai Turbo Riders continued their relentless assault on the championship by clinching their fourth win of the season through veteran Britisher Jon Lancaster as the Round 4 of the Indian Racing Lea… [+3182 chars],20-10-2024,https://sports.ndtv.com/othersports/john-lancaster-gives-chennai-turbo-riders-fourth-win-on-day-1-of-indian-racing-festival-round-4-6830350,"https://c.ndtvimg.com/2024-10/30g4052g_jon-lancaster_625x300_20_October_24.jpeg?im=FitAndFill,algorithm=dnn,width=1200,height=738",john lancaster gives chennai turbo riders fourth win on day of indian racing festival round chennai turbo riders continued their relentless assault on the championship by clinching their fourth win of the season through veteran britisher jon lancaster as the round of the indian racing lea chars,"['john', 'lancaster', 'gives', 'chennai', 'turbo', 'riders', 'fourth', 'win', 'day', 'indian', 'racing', 'festival', 'round', 'chennai', 'turbo', 'riders', 'continued', 'relentless', 'assault', 'championship', 'clinching', 'fourth', 'win', 'season', 'veteran', 'britisher', 'jon', 'lancaster', 'round', 'indian', 'racing', 'lea', 'chars']",,[]
Ex-PAK Skipper Drops 'PR Agencies' Bombshell After Massive Win Against ENG,NDTV Sports Desk,NDTV News,All three replacements into Pakistan's side for the second Test starred in their win.,Former Pakistan cricketer Mohammad Hafeez has hit back at critics after Pakistan registered a thumping 152-run victory over England in the second Test at Multan. Pakistan had come under immense scrut… [+2205 chars],20-10-2024,https://sports.ndtv.com/cricket/ex-pakistan-skipper-mohammad-hafeez-drops-pr-agencies-bombshell-after-massive-win-vs-england-6819568,"https://c.ndtvimg.com/2024-10/fq6okbco_team-pakistan_625x300_18_October_24.jpg?im=FitAndFill,algorithm=dnn,width=1200,height=738",ex pak skipper drops pr agencies bombshell after massive win against eng former pakistan cricketer mohammad hafeez has hit back at critics after pakistan registered a thumping run victory over england in the second test at multan pakistan had come under immense scrut chars,"['ex', 'pak', 'skipper', 'drops', 'pr', 'agencies', 'bombshell', 'massive', 'win', 'eng', 'former', 'pakistan', 'cricketer', 'mohammad', 'hafeez', 'hit', 'back', 'critics', 'pakistan', 'registered', 'thumping', 'run', 'victory', 'england', 'second', 'test', 'multan', 'pakistan', 'come', 'immense', 'scrut', 'chars']",,[]
"Watch: Pant Smashes Huge 107m Six, Ball Lands On Top Of Stadium Roof",NDTV Sports Desk,NDTV News,Rishabh Pant was batting on 99 when Kiwi pacer William O'Rourke denied him a century with a delivery from around the wicket that took the inside edge of the bat and rattled the stumps.,India wicketkeeper Rishabh Pant missed out on his century by a solitary run in the ongoing 1st Test against New Zealand in Bengaluru. Pant was batting on 99 when Kiwi pacer William O'Rourke denied hi… [+1764 chars],20-10-2024,https://sports.ndtv.com/india-vs-new-zealand-2024/rishabh-pant-smashes-huge-107m-six-ball-lands-on-top-of-stadium-roof-watch-6826588,"https://c.ndtvimg.com/2024-10/o74domfo_rishabh-pant_625x300_19_October_24.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",watch pant smashes huge m six ball lands on top of stadium roof india wicketkeeper rishabh pant missed out on his century by a solitary run in the ongoing st test against new zealand in bengaluru pant was batting on when kiwi pacer william o rourke denied hi chars,"['watch', 'pant', 'smashes', 'huge', 'six', 'ball', 'lands', 'top', 'stadium', 'roof', 'india', 'wicketkeeper', 'rishabh', 'pant', 'missed', 'century', 'solitary', 'run', 'ongoing', 'st', 'test', 'new', 'zealand', 'bengaluru', 'pant', 'batting', 'kiwi', 'pacer', 'william', 'rourke', 'denied', 'hi', 'chars']",,[]
Jharkhand Cabinet Approves Projects For Setting Up New Colleges,Puniti Pandey,NDTV News,The government approved proposals worth Rs 530 crore in  the education sector.,New Delhi: The Jharkhand government has approved a multitude of proposals in the education sector worth Rs 530 crore for the setting up engineering colleges and polytechnics. The state has received a… [+1419 chars],20-10-2024,https://www.ndtv.com/education/jharkhand-cabinet-approves-projects-for-setting-up-new-colleges-polytechnics-6829965,"https://c.ndtvimg.com/nmi08aa4_college-generic-istock_625x300_03_August_18.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",jharkhand cabinet approves projects for setting up new colleges new delhi the jharkhand government has approved a multitude of proposals in the education sector worth rs crore for the setting up engineering colleges and polytechnics the state has received a chars,"['jharkhand', 'cabinet', 'approves', 'projects', 'setting', 'new', 'colleges', 'new', 'delhi', 'jharkhand', 'government', 'approved', 'multitude', 'proposals', 'education', 'sector', 'worth', 'rs', 'crore', 'setting', 'engineering', 'colleges', 'polytechnics', 'state', 'received', 'chars']",,[]
"'Don't Leave Tennis', Djokovic Tells Nadal After 'Amazing Rivalry'",Agence France-Presse,NDTV News,"Novak Djokovic implored long-time adversary Rafael Nadal to put off his planned retirement after defeating the Spaniard Saturday in what was likely to be the final chapter of their ""amazing rivalry"".","Novak Djokovic implored long-time adversary Rafael Nadal to put off his planned retirement after defeating the Spaniard Saturday in what was likely to be the final chapter of their ""amazing rivalry"".… [+3815 chars]",20-10-2024,https://sports.ndtv.com/tennis/dont-leave-tennis-novak-djokovic-tells-rafael-nadal-after-amazing-rivalry-6829921,"https://c.ndtvimg.com/2024-07/d85phig8_rafael-nadal-and-novak-djokovic-afp_625x300_29_July_24.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",would o not leave tennis djokovic tells nadal after amazing rivalry novak djokovic implored long time adversary rafael nadal to put off his planned retirement after defeating the spaniard saturday in what was likely to be the final chapter of their amazing rivalry chars,"['would', 'leave', 'tennis', 'djokovic', 'tells', 'nadal', 'amazing', 'rivalry', 'novak', 'djokovic', 'implored', 'long', 'time', 'adversary', 'rafael', 'nadal', 'put', 'planned', 'retirement', 'defeating', 'spaniard', 'saturday', 'likely', 'final', 'chapter', 'amazing', 'rivalry', 'chars']",,[]
Diwali At Times Square: Indians Mark Festival Of Lights Ahead Of US Polls,Anushka De,NDTV News,Celebrations sparkled up the Times Square in New York City yesterday as the Indian community and several US citizens gathered to observe the Hindu festival of lights.,"New Delhi: Celebrations sparkled up the Times Square in New York City yesterday as the Indian community and several US citizens gathered to observe the Hindu festival of lights.
The event featured p… [+4344 chars]",20-10-2024,https://www.ndtv.com/world-news/diwali-at-times-square-indians-mark-festival-of-lights-ahead-of-us-polls-6829827,https://c.ndtvimg.com/2024-10/3fccsvjo_diwali-nyc-usa-_625x300_20_October_24.jpeg,diwali at times square indians mark festival of lights ahead of us polls new delhi celebrations sparkled up the times square in new york city yesterday as the indian community and several us citizens gathered to observe the hindu festival of lights the event featured p chars,"['diwali', 'times', 'square', 'indians', 'mark', 'festival', 'lights', 'ahead', 'us', 'polls', 'new', 'delhi', 'celebrations', 'sparkled', 'times', 'square', 'new', 'york', 'city', 'yesterday', 'indian', 'community', 'several', 'us', 'citizens', 'gathered', 'observe', 'hindu', 'festival', 'lights', 'event', 'featured', 'p', 'chars']",,[]
"Lionel Messi Scores 11-Minute Hattrick, Sends Internet Into Frenzy - Watch",Agence France-Presse,NDTV News,Lionel Messi scored his second hat-trick of the week and Luis Suarez scored twice as Inter Miami beat the New England Revolution 6-2 to smash MLS's regular season points record.,"On-fire Lionel Messi scored his second hat-trick of the week and Luis Suarez scored twice as Inter Miami beat the New England Revolution 6-2 to smash MLS's regular season points record. Miami's win, … [+3574 chars]",20-10-2024,https://sports.ndtv.com/football/lionel-messi-scores-11-minute-hattrick-sends-internet-into-frenzy-watch-6829626,"https://c.ndtvimg.com/2024-10/p6am3msg_lionel-messi_625x300_20_October_24.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",lionel messi scores minute hattrick sends internet into frenzy watch on fire lionel messi scored his second hat trick of the week and luis suarez scored twice as inter miami beat the new england revolution to smash mls is regular season points record miami is win chars,"['lionel', 'messi', 'scores', 'minute', 'hattrick', 'sends', 'internet', 'frenzy', 'watch', 'fire', 'lionel', 'messi', 'scored', 'second', 'hat', 'trick', 'week', 'luis', 'suarez', 'scored', 'twice', 'inter', 'miami', 'beat', 'new', 'england', 'revolution', 'smash', 'mls', 'regular', 'season', 'points', 'record', 'miami', 'win', 'chars']",,[]
Hamas Chief Yahya Sinwar Seen Inside Tunnel Hours Before October 7 Attack,Srishti Kapoor,NDTV News,Israel released footage showing Hamas leader Yahya Sinwar moving his belongings to a tunnel in Gaza hours before the October 7 attack last year that triggered the ongoing war.,New Delhi: Israel on Saturday released footage showing Hamas leader Yahya Sinwar moving his belongings to a tunnel in Gaza hours before the October 7 attack last year that triggered the ongoing war.,,,,,,,
… [+2110 chars],20-10-2024,https://www.ndtv.com/world-news/israel-releases-footage-showing-yahya-sinwar-hours-ahead-of-hamas-oct-7-attack-6829387,https://c.ndtvimg.com/2024-10/jnimsuig_yahya-sinwar_625x300_20_October_24.jpeg,hamas chief yahya sinwar seen inside tunnel hours before october attack new delhi israel on saturday released footage showing hamas leader yahya sinwar moving his belongings to a tunnel in gaza hours before the october attack last year that triggered the ongoing war chars,"['hamas', 'chief', 'yahya', 'sinwar', 'seen', 'inside', 'tunnel', 'hours', 'october', 'attack', 'new', 'delhi', 'israel', 'saturday', 'released', 'footage', 'showing', 'hamas', 'leader', 'yahya', 'sinwar', 'moving', 'belongings', 'tunnel', 'gaza', 'hours', 'october', 'attack', 'last', 'year', 'triggered', 'ongoing', 'war', 'chars']",,[],,,,
"35% Pay Raise, $7,000 Signing Bonus: Boeing's Deal With Protesting Workers",Agence France-Presse,NDTV News,Boeing workers began a strike on September 13 in a dispute over pay and other compensation issues.,"Washington: Boeing and its striking Seattle-area workers have reached a tentative deal to end a more than month-long stoppage, the union said Saturday. Boeing confirmed a tentative deal was reached a… [+2989 chars]",20-10-2024,https://www.ndtv.com/world-news/35-pay-raise-7-000-signing-bonus-boeings-deal-with-protesting-workers-6829618,https://c.ndtvimg.com/2024-10/60v7eh2g_boeing_625x300_20_October_24.jpeg,pay raise signing bonus boeing is deal with protesting workers washington boeing and its striking seattle area workers have reached a tentative deal to end a more than month long stoppage the union said saturday boeing confirmed a tentative deal was reached a chars,"['pay', 'raise', 'signing', 'bonus', 'boeing', 'deal', 'protesting', 'workers', 'boeing', 'striking', 'seattle', 'area', 'workers', 'reached', 'tentative', 'deal', 'end', 'month', 'long', 'stoppage', 'union', 'said', 'saturday', 'boeing', 'confirmed', 'tentative', 'deal', 'reached', 'chars']",,[]
Uttarakhand Madrasa Board Planning To Introduce Sanskrit Education,Puniti Pandey,NDTV News,The decision is being taken as part of Chief Minister Pushkar Singh Dhami&#039;s plan to link madrasa-going children with mainstream education.,New Delhi: The Uttarakhand Madrasa Board is mulling over introducing Sanskrit education as an optional subject in over 400 madrasas across the state. The decision is being taken as part of Chief Mini… [+1414 chars],20-10-2024,https://www.ndtv.com/education/uttarakhand-madrasa-board-planning-to-introduce-sanskrit-education-6829446,"https://c.ndtvimg.com/2019-06/2fpssbsg_sanskrit-text_625x300_18_June_19.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",uttarakhand madrasa board planning to introduce sanskrit education new delhi the uttarakhand madrasa board is mulling over introducing sanskrit education as an optional subject in over madrasas across the state the decision is being taken as part of chief mini chars,"['uttarakhand', 'madrasa', 'board', 'planning', 'introduce', 'sanskrit', 'education', 'new', 'delhi', 'uttarakhand', 'madrasa', 'board', 'mulling', 'introducing', 'sanskrit', 'education', 'optional', 'subject', 'madrasas', 'across', 'state', 'decision', 'taken', 'part', 'chief', 'mini', 'chars']",,[]
"Orry Shares, Then Deletes, Post On Bollywood Wives 3 ""Copying His Content""",NDTV Movies News Desk,NDTV News,"Orry shared a video from the show, stating that it was a &quot;cheap copy&quot; of his original reel",New Delhi: Fabulous Lives Vs Bollywood Wives is generating a lot of buzz. The third season of the popular reality series premiered on Netflix on October 18. It features returning cast members Maheep … [+2142 chars],20-10-2024,https://www.ndtv.com/entertainment/orry-shares-then-deletes-post-on-fabulous-lives-vs-bollywood-wives-copying-his-content-a-cheap-copy-of-my-reel-6830213,https://c.ndtvimg.com/2024-10/ih83usrg_orry_625x300_20_October_24.jpeg,orry shares then deletes post on bollywood wives copying his content new delhi fabulous lives vs bollywood wives is generating a lot of buzz the third season of the popular reality series premiered on netflix on october it features returning cast members maheep chars,"['orry', 'shares', 'deletes', 'post', 'bollywood', 'wives', 'copying', 'content', 'new', 'delhi', 'fabulous', 'lives', 'vs', 'bollywood', 'wives', 'generating', 'lot', 'buzz', 'third', 'season', 'popular', 'reality', 'series', 'premiered', 'netflix', 'october', 'features', 'returning', 'cast', 'members', 'maheep', 'chars']",,[]
