title,author,source,description,content,pub_date,url,photo_url,combined_text,tokens,lems
"""...Means The World"": Arjun Kapoor Thanks Fans For Loving Singham Again",NDTV Movies News Desk,NDTV News,"Arjun shared a heartfelt note on Instagram, reflecting on his journey from a &quot;boy&quot; with Ishaqzaade to &quot;manic energy&quot; in Singham Again","Arjun Kapoor is riding high on the success of Singham Again. The actor takes on a negative role in the Rohit Shetty directorial, which also features Ajay Devgn, Akshay Kumar, Tiger Shroff, Ranveer Si… [+1983 chars]",2024-11-03,https://www.ndtv.com/entertainment/singham-again-arjun-kapoor-shares-gratitude-note-for-fans-writes-your-love-has-validated-me-as-danger-lanka-6933226,"https://c.ndtvimg.com/2024-11/npj9rle8_e_625x300_03_November_24.jpg?im=FitAndFill,algorithm=dnn,width=1200,height=738",means the world arjun kapoor thanks fans for loving singham again arjun kapoor is riding high on the success of singham again the actor takes on a negative role in the rohit shetty directorial which also features ajay devgn akshay kumar tiger shroff ranveer si  chars,"['means', 'world', 'arjun', 'kapoor', 'thanks', 'fans', 'loving', 'singham', 'arjun', 'kapoor', 'riding', 'high', 'success', 'singham', 'actor', 'takes', 'negative', 'role', 'rohit', 'shetty', 'directorial', 'also', 'features', 'ajay', 'devgn', 'akshay', 'kumar', 'tiger', 'shroff', 'ranveer', 'si', 'chars']",mean world arjun kapoor thanks fan loving singham arjun kapoor riding high success singham actor take negative role rohit shetty directorial also feature ajay devgn akshay kumar tiger shroff ranveer si char
"""...As A Batter And Captain"": Rohit's Big Confession After 0-3 Series Loss",NDTV Sports Desk,NDTV News,Rohit Sharma admitted to his own failures as India were embarrassed 0-3 by New Zealand at home.,"A man of his words, a man of character, India captain Rohit Sharma didn't mince words as he reflected on the team's horrific 0-3 Test series loss at home against New Zealand. After completely being o… [+2162 chars]",2024-11-03,https://sports.ndtv.com/india-vs-new-zealand-2024/rohit-sharmas-blunt-batting-captaincy-confession-after-indias-embarrassing-0-3-sweep-at-home-6933620,https://c.ndtvimg.com/2024-11/l7i3hku_rohit-post-match-x_625x300_03_November_24.jpeg,as a batter and captain rohit is big confession after   series loss a man of his words a man of character india captain rohit sharma did not mince words as he reflected on the team is horrific   test series loss at home against new zealand after completely being o  chars,"['batter', 'captain', 'rohit', 'big', 'confession', 'series', 'loss', 'man', 'words', 'man', 'character', 'india', 'captain', 'rohit', 'sharma', 'mince', 'words', 'reflected', 'team', 'horrific', 'test', 'series', 'loss', 'home', 'new', 'zealand', 'completely', 'chars']",batter captain rohit big confession series loss man word man character india captain rohit sharma mince word reflected team horrific test series loss home new zealand completely char
Saivian Eric Dalius Scholarship: Check Eligibility Criteria,Lavkesh Singh,NDTV News,"The scholarship will offer two awards, each worth $1,000 (approximately Rs 84,000).","The Eric Dalius Scholarship is an annual college scholarship that supports graduating students pursuing careers in business, technology, education, or blogging.
To receive the scholarship, candidate… [+1515 chars]",2024-11-03,https://www.ndtv.com/education/saivian-eric-dalius-scholarship-eligibility-criteria-6933783,"https://c.ndtvimg.com/2024-09/gpfm0oug_workingabroadtips-_625x300_13_September_24.jpeg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",saivian eric dalius scholarship check eligibility criteria the eric dalius scholarship is an annual college scholarship that supports graduating students pursuing careers in business technology education or blogging to receive the scholarship candidate  chars,"['saivian', 'eric', 'dalius', 'scholarship', 'check', 'eligibility', 'criteria', 'eric', 'dalius', 'scholarship', 'annual', 'college', 'scholarship', 'supports', 'graduating', 'students', 'pursuing', 'careers', 'business', 'technology', 'education', 'blogging', 'receive', 'scholarship', 'candidate', 'chars']",saivian eric dalius scholarship check eligibility criterion eric dalius scholarship annual college scholarship support graduating student pursuing career business technology education blogging receive scholarship candidate char
SRK Cuts Birthday Cake With Gauri And Suhana By His Side. See Viral Pic,Madhumanti Pait Chowdhury,NDTV News,"Gauri Khan shared the images on Instagram and wrote, &quot;A memorable evening last night with friends and family&quot;","New Delhi: Gauri Khan treated her fans and all Shah Rukh Khan fans to the best pictures from the superstar's intimate birthday celebrations last night. On Saturday evening, Gauri Khan shared two imag… [+2027 chars]",2024-11-03,https://www.ndtv.com/entertainment/shah-rukh-khan-cuts-birthday-cake-with-gauri-and-suhana-by-his-side-bonus-throwback-gold-6932166,https://c.ndtvimg.com/2024-11/lg0i0tro_gauri-khan-_625x300_03_November_24.jpeg,srk cuts birthday cake with gauri and suhana by his side see viral pic new delhi gauri khan treated her fans and all shah rukh khan fans to the best pictures from the superstar is intimate birthday celebrations last night on saturday evening gauri khan shared two imag  chars,"['srk', 'cuts', 'birthday', 'cake', 'gauri', 'suhana', 'side', 'see', 'viral', 'pic', 'new', 'delhi', 'gauri', 'khan', 'treated', 'fans', 'shah', 'rukh', 'khan', 'fans', 'best', 'pictures', 'superstar', 'intimate', 'birthday', 'celebrations', 'last', 'night', 'saturday', 'evening', 'gauri', 'khan', 'shared', 'two', 'imag', 'chars']",srk cut birthday cake gauri suhana side see viral pic new delhi gauri khan treated fan shah rukh khan fan best picture superstar intimate birthday celebration last night saturday evening gauri khan shared two imag char
Secondary teacher: Pushing against the SPHE curriculum does nothing for the welfare of children,Eoghan Cleary,TheJournal.ie,"Eoghan Cleary says the campaign against the Social, Personal and Health Education (SPHE) aspects of education are misguided and damaging.","FOR THE LAST few months some fellow educators and I have been the targets of an ongoing online hate campaign using disinformation, lies and intimidation to discredit the new SPHE curriculum being rol… [+12271 chars]",2024-11-03,https://www.thejournal.ie/readme/sphe-ireland-6529750-Nov2024/,https://img2.thejournal.ie/article/6529750/river/?height=400&version=6529772,secondary teacher pushing against the sphe curriculum does nothing for the welfare of children for the last few months some fellow educators and i have been the targets of an ongoing online hate campaign using disinformation lies and intimidation to discredit the new sphe curriculum being rol  chars,"['secondary', 'teacher', 'pushing', 'sphe', 'curriculum', 'nothing', 'welfare', 'children', 'last', 'months', 'fellow', 'educators', 'targets', 'ongoing', 'online', 'hate', 'campaign', 'using', 'disinformation', 'lies', 'intimidation', 'discredit', 'new', 'sphe', 'curriculum', 'rol', 'chars']",secondary teacher pushing sphe curriculum nothing welfare child last month fellow educator target ongoing online hate campaign using disinformation lie intimidation discredit new sphe curriculum rol char
Sitdown Sunday: The therapy that gives names and faces to voices heard by psychosis patients,Jane Moore,TheJournal.ie,Settle down in a comfy chair with some of the week’s best longreads.,"ITS A DAY of rest, and you may be in the mood for a quiet corner and a comfy chair.
Weve hand-picked some of the weeks best reads for you to savour.
Shutterstock
 Shutterstock
A new trial saw cli… [+8281 chars]",2024-11-03,https://www.thejournal.ie/sitdown-sunday-longreads-282-6527021-Nov2024/,https://img2.thejournal.ie/article/6527021/river/?height=400&version=6531253,sitdown sunday the therapy that gives names and faces to voices heard by psychosis patients its a day of rest and you may be in the mood for a quiet corner and a comfy chair weve hand picked some of the weeks best reads for you to savour shutterstock shutterstock a new trial saw cli  chars,"['sitdown', 'sunday', 'therapy', 'gives', 'names', 'faces', 'voices', 'heard', 'psychosis', 'patients', 'day', 'rest', 'may', 'mood', 'quiet', 'corner', 'comfy', 'chair', 'weve', 'hand', 'picked', 'weeks', 'best', 'reads', 'savour', 'shutterstock', 'shutterstock', 'new', 'trial', 'saw', 'cli', 'chars']",sitdown sunday therapy give name face voice heard psychosis patient day rest may mood quiet corner comfy chair weve hand picked week best read savour shutterstock shutterstock new trial saw cli char
Woman (70s) dies after being struck by a car in Co Cork,Jane Moore,TheJournal.ie,"A man in his 60s was also struck by the vehicle on Main Street in Charleville, Co Cork shortly before 2pm on Saturday.","A WOMAN IN her 70s has died after being struck by a car in Co Cork.
The collision occurred on Main Street in Charleville, Co Cork shortly before 2pm on Saturday. 
The woman and a man in his 60s wer… [+1015 chars]",2024-11-03,https://www.thejournal.ie/woman-dies-struck-by-car-charleville-cork-6531241-Nov2024/,https://img2.thejournal.ie/article/6531241/river/?height=400&version=6531242,woman s dies after being struck by a car in co cork a woman in her s has died after being struck by a car in co cork the collision occurred on main street in charleville co cork shortly before pm on saturday the woman and a man in his s wer  chars,"['woman', 'dies', 'struck', 'car', 'co', 'cork', 'woman', 'died', 'struck', 'car', 'co', 'cork', 'collision', 'occurred', 'main', 'street', 'charleville', 'co', 'cork', 'shortly', 'pm', 'saturday', 'woman', 'man', 'wer', 'chars']",woman dy struck car co cork woman died struck car co cork collision occurred main street charleville co cork shortly pm saturday woman man wer char
The 9 at 9: Sunday,Jane Moore,TheJournal.ie,"How people feel about the election in Roscrea, the final weekend in the US Presidential race and Fine Gael still the most popular party.","GOOD MORNING.
Heres all the news you need to know as you start the day. 
Roscrea
1. In our main story this morning, Eoghan Dalton spoke to people in Roscrea to see how they feel ahead of the gener… [+3202 chars]",2024-11-03,https://www.thejournal.ie/9-at-9-sunday-189-6531247-Nov2024/,https://img2.thejournal.ie/article/6531247/river/?height=400&version=6531248,the  at  sunday good morning heres all the news you need to know as you start the day roscrea  in our main story this morning eoghan dalton spoke to people in roscrea to see how they feel ahead of the gener  chars,"['sunday', 'good', 'morning', 'heres', 'news', 'need', 'know', 'start', 'day', 'roscrea', 'main', 'story', 'morning', 'eoghan', 'dalton', 'spoke', 'people', 'roscrea', 'see', 'feel', 'ahead', 'gener', 'chars']",sunday good morning here news need know start day roscrea main story morning eoghan dalton spoke people roscrea see feel ahead gener char
Harris and Trump campaigns hit overdrive in final weekend push for votes,AFP,TheJournal.ie,75 million people have already cast early ballots as the hours tick down to the Election Day climax on 5 November.,KAMALA HARRIS AND Donald Trump dueled across the Sun Belt on Saturday in an effort to sway every undecided voter in the battleground states on the final weekend of the tensest US election of modern t… [+6835 chars],2024-11-03,https://www.thejournal.ie/kamala-harris-donald-trump-final-weekend-us-election-6531228-Nov2024/,https://img2.thejournal.ie/article/6531228/river/?height=400&version=6531230,harris and trump campaigns hit overdrive in final weekend push for votes kamala harris and donald trump dueled across the sun belt on saturday in an effort to sway every undecided voter in the battleground states on the final weekend of the tensest us election of modern t  chars,"['harris', 'trump', 'campaigns', 'hit', 'overdrive', 'final', 'weekend', 'push', 'votes', 'kamala', 'harris', 'donald', 'trump', 'dueled', 'across', 'sun', 'belt', 'saturday', 'effort', 'sway', 'every', 'undecided', 'voter', 'battleground', 'states', 'final', 'weekend', 'tensest', 'us', 'election', 'modern', 'chars']",harris trump campaign hit overdrive final weekend push vote kamala harris donald trump dueled across sun belt saturday effort sway every undecided voter battleground state final weekend tensest u election modern char
How do people feel about the election in a Tipperary town months on from IPAS centre protests?,Eoghan Dalton,TheJournal.ie,"Ten months after it hit the headlines, The Journal visited Roscrea to see how people feel ahead of the general election.","AT THE START of this year, Roscrea in Tipperary hit the headlines for what was to become an all-too-common reason for an Irish town in 2024: plans to house people seeking international protection in … [+9252 chars]",2024-11-03,https://www.thejournal.ie/how-people-roscrea-vote-general-election-6530115-Nov2024/,https://img2.thejournal.ie/article/6530115/river/?height=400&version=6530940,how do people feel about the election in a tipperary town months on from ipas centre protests at the start of this year roscrea in tipperary hit the headlines for what was to become an all too common reason for an irish town in  plans to house people seeking international protection in  chars,"['people', 'feel', 'election', 'tipperary', 'town', 'months', 'ipas', 'centre', 'protests', 'start', 'year', 'roscrea', 'tipperary', 'hit', 'headlines', 'become', 'common', 'reason', 'irish', 'town', 'plans', 'house', 'people', 'seeking', 'international', 'protection', 'chars']",people feel election tipperary town month ipas centre protest start year roscrea tipperary hit headline become common reason irish town plan house people seeking international protection char
